category,description,polypeptide_id
process,cytosolic calcium ion homeostasis,Q92736
process,response to muscle activity,Q92736
process,regulation of ventricular cardiac muscle cell action potential,Q92736
process,calcium-mediated signaling,Q92736
process,response to caffeine,Q92736
process,detection of calcium ion,Q92736
process,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,Q92736
process,cellular calcium ion homeostasis,Q92736
process,cellular response to caffeine,Q92736
process,response to redox state,Q92736
process,sarcoplasmic reticulum calcium ion transport,Q92736
process,positive regulation of heart rate,Q92736
process,cellular response to epinephrine stimulus,Q92736
process,type B pancreatic cell apoptotic process,Q92736
component,calcium channel complex,Q9P0L9
component,cell surface,Q9P0L9
component,membrane,Q9P0L9
component,integral component of membrane,Q9P0L9
component,non-motile cilium,Q9P0L9
component,intracellular membrane-bounded organelle,Q9P0L9
component,endoplasmic reticulum,Q9P0L9
component,plasma membrane,Q9P0L9
component,ciliary membrane,Q9P0L9
component,receptor complex,Q9P0L9
function,calcium activated cation channel activity,Q9P0L9
function,cation channel activity,Q9P0L9
function,alpha-actinin binding,Q9P0L9
function,sodium channel activity,Q9P0L9
function,identical protein binding,Q9P0L9
function,calcium ion binding,Q9P0L9
function,muscle alpha-actinin binding,Q9P0L9
function,sour taste receptor activity,Q9P0L9
function,calcium-activated potassium channel activity,Q9P0L9
function,calcium channel activity,Q9P0L9
function,cytoskeletal protein binding,Q9P0L9
process,cation transport,Q9P0L9
process,cellular response to acidic pH,Q9P0L9
process,sodium ion transmembrane transport,Q9P0L9
process,smoothened signaling pathway,Q9P0L9
process,potassium ion transmembrane transport,Q9P0L9
process,detection of chemical stimulus involved in sensory perception of sour taste,Q9P0L9
process,detection of mechanical stimulus,Q9P0L9
process,protein homotrimerization,Q9P0L9
process,sensory perception of sour taste,Q9P0L9
component,integral component of membrane,Q15413
component,sarcoplasmic reticulum membrane,Q15413
component,cytosol,Q15413
component,perinuclear region of cytoplasm,Q15413
component,junctional membrane complex,Q15413
function,calcium ion binding,Q15413
function,ryanodine-sensitive calcium-release channel activity,Q15413
function,calcium-induced calcium release activity,Q15413
function,calcium-release channel activity,Q15413
process,calcium ion transport,Q15413
process,cellular response to calcium ion,Q15413
process,negative regulation of cytosolic calcium ion concentration,Q15413
process,striated muscle contraction,Q15413
process,transmembrane transport,Q15413
process,cellular response to caffeine,Q15413
process,ion transmembrane transport,Q15413
process,cellular response to magnesium ion,Q15413
process,protein homotetramerization,Q15413
process,calcium ion transmembrane transport,Q15413
process,cellular response to ATP,Q15413
component,plasma membrane,Q7Z443
component,cation channel complex,Q7Z443
component,receptor complex,Q7Z443
component,cell surface,Q7Z443
component,extracellular exosome,Q7Z443
function,calcium channel activity,Q7Z443
function,carbohydrate binding,Q7Z443
process,cation transport,Q7Z443
process,detection of mechanical stimulus,Q7Z443
process,kidney development,Q7Z443
process,sensory perception of sour taste,Q7Z443
process,cellular response to acidic pH,Q7Z443
process,detection of chemical stimulus involved in sensory perception of sour taste,Q7Z443
component,plasma membrane,Q8NEC5
component,CatSper complex,Q8NEC5
component,motile cilium,Q8NEC5
function,high voltage-gated calcium channel activity,Q8NEC5
function,calcium activated cation channel activity,Q8NEC5
process,multicellular organism development,Q8NEC5
process,fusion of sperm to egg plasma membrane,Q8NEC5
process,cell differentiation,Q8NEC5
process,flagellated sperm motility,Q8NEC5
process,regulation of calcium ion transport,Q8NEC5
process,regulation of cilium beat frequency involved in ciliary motility,Q8NEC5
process,membrane depolarization during action potential,Q8NEC5
process,spermatogenesis,Q8NEC5
process,response to progesterone,Q8NEC5
process,sperm-egg recognition,Q8NEC5
component,cytoplasm,Q13936
component,voltage-gated calcium channel complex,Q13936
component,plasma membrane,Q13936
component,caveolar macromolecular signaling complex,Q13936
component,postsynaptic density,Q13936
component,T-tubule,Q13936
component,Z disc,Q13936
component,integral component of membrane,Q13936
component,dendritic shaft,Q13936
component,neuronal cell body,Q13936
component,cytosol,Q13936
function,calmodulin binding,Q13936
function,high voltage-gated calcium channel activity,Q13936
function,voltage-gated calcium channel activity,Q13936
function,alpha-actinin binding,Q13936
function,metal ion binding,Q13936
process,regulation of blood pressure,Q13936
process,smooth muscle contraction involved in micturition,Q13936
process,glucose homeostasis,Q13936
process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,Q13936
process,axon guidance,Q13936
process,adult walking behavior,Q13936
process,regulation of organ growth,Q13936
process,positive regulation of cytosolic calcium ion concentration,Q13936
process,visual learning,Q13936
process,energy reserve metabolic process,Q13936
process,calcium ion import,Q13936
process,regulation of insulin secretion,Q13936
process,calcium ion-dependent exocytosis,Q13936
process,synaptic transmission,Q13936
process,calcium-mediated signaling using extracellular calcium source,Q13936
process,insulin secretion,Q13936
process,calcium ion transport into cytosol,Q13936
process,regulation of vasoconstriction,Q13936
process,cell communication by electrical coupling involved in cardiac conduction,Q13936
process,membrane depolarization during action potential,Q13936
process,small molecule metabolic process,Q13936
process,growth hormone secretion,Q13936
component,cytoplasm,O00555
component,integral component of membrane,O00555
component,voltage-gated calcium channel complex,O00555
component,cytosol,O00555
component,nucleus,O00555
component,neuronal cell body,O00555
component,plasma membrane,O00555
component,dendrite,O00555
component,cell projection,O00555
function,voltage-gated calcium channel activity,O00555
function,syntaxin binding,O00555
function,high voltage-gated calcium channel activity,O00555
function,metal ion binding,O00555
process,neuromuscular synaptic transmission,O00555
process,cellular chloride ion homeostasis,O00555
process,negative regulation of hormone biosynthetic process,O00555
process,sulfur amino acid metabolic process,O00555
process,behavioral response to pain,O00555
process,small molecule metabolic process,O00555
process,neurotransmitter metabolic process,O00555
process,membrane depolarization,O00555
process,"synaptic transmission, glutamatergic",O00555
process,receptor clustering,O00555
process,membrane depolarization during action potential,O00555
process,calcium ion import,O00555
process,glucose metabolic process,O00555
process,"regulation of acetylcholine secretion, neurotransmission",O00555
process,calcium ion-dependent exocytosis,O00555
process,cell death,O00555
process,regulation of axonogenesis,O00555
process,hormone metabolic process,O00555
process,calcium ion-dependent exocytosis of neurotransmitter,O00555
process,gamma-aminobutyric acid signaling pathway,O00555
process,positive regulation of cytosolic calcium ion concentration,O00555
process,regulation of calcium ion-dependent exocytosis,O00555
process,negative regulation of neuron apoptotic process,O00555
process,cerebellar molecular layer development,O00555
process,rhythmic synaptic transmission,O00555
process,neuromuscular process controlling balance,O00555
process,cell growth,O00555
process,cerebellar Purkinje cell differentiation,O00555
process,energy reserve metabolic process,O00555
process,spinal cord motor neuron differentiation,O00555
process,transmission of nerve impulse,O00555
process,cerebellum maturation,O00555
process,regulation of insulin secretion,O00555
process,synapse assembly,O00555
process,synaptic transmission,O00555
process,gamma-aminobutyric acid secretion,O00555
process,dendrite morphogenesis,O00555
process,vestibular nucleus development,O00555
process,adult walking behavior,O00555
process,"musculoskeletal movement, spinal reflex action",O00555
component,voltage-gated calcium channel complex,O43497
component,plasma membrane,O43497
function,low voltage-gated calcium channel activity,O43497
function,scaffold protein binding,O43497
process,transport,O43497
process,response to nickel cation,O43497
process,positive regulation of calcium ion-dependent exocytosis,O43497
process,synaptic transmission,O43497
process,axon guidance,O43497
process,membrane depolarization during action potential,O43497
process,regulation of atrial cardiac muscle cell membrane depolarization,O43497
process,regulation of heart rate,O43497
process,regulation of membrane potential,O43497
process,calcium ion import,O43497
component,voltage-gated calcium channel complex,Q15878
component,plasma membrane,Q15878
function,voltage-gated calcium channel activity,Q15878
function,calcium ion binding,Q15878
function,calcium channel activity,Q15878
function,high voltage-gated calcium channel activity,Q15878
process,transport,Q15878
process,chemical synaptic transmission,Q15878
process,regulation of insulin secretion,Q15878
process,membrane depolarization,Q15878
process,membrane depolarization during action potential,Q15878
process,regulation of ion transmembrane transport,Q15878
component,basolateral plasma membrane,P55011
component,apical plasma membrane,P55011
component,membrane,P55011
component,plasma membrane,P55011
component,extracellular exosome,P55011
component,integral component of plasma membrane,P55011
component,extracellular vesicle,P55011
function,potassium ion symporter activity,P55011
function,potassium,P55011
function,ammonium transmembrane transporter activity,P55011
function,sodium,P55011
function,sodium ion transmembrane transporter activity,P55011
process,sodium ion homeostasis,P55011
process,transport,P55011
process,detection of mechanical stimulus involved in sensory perception of sound,P55011
process,ion transport,P55011
process,ammonium transmembrane transport,P55011
process,branching involved in mammary gland duct morphogenesis,P55011
process,mammary duct terminal end bud growth,P55011
process,cell volume homeostasis,P55011
process,transepithelial chloride transport,P55011
process,chloride ion homeostasis,P55011
process,chloride transmembrane transport,P55011
process,ammonium transport,P55011
process,sodium ion transmembrane transport,P55011
process,potassium ion homeostasis,P55011
process,transepithelial ammonium transport,P55011
process,transmembrane transport,P55011
process,potassium ion import,P55011
process,multicellular organism growth,P55011
component,apical plasma membrane,Q13621
component,membrane,Q13621
component,plasma membrane,Q13621
component,extracellular exosome,Q13621
component,integral component of plasma membrane,Q13621
function,potassium ion symporter activity,Q13621
function,potassium,Q13621
function,sodium,Q13621
function,sodium ion transmembrane transporter activity,Q13621
process,excretion,Q13621
process,transport,Q13621
process,positive regulation of calcineurin-NFAT signaling cascade,Q13621
process,ion transport,Q13621
process,cellular hyperosmotic salinity response,Q13621
process,cell volume homeostasis,Q13621
process,chloride ion homeostasis,Q13621
process,chloride transmembrane transport,Q13621
process,potassium ion homeostasis,Q13621
process,sodium ion transmembrane transport,Q13621
process,potassium ion import,Q13621
process,transmembrane transport,Q13621
process,ion transmembrane transport,Q13621
process,sodium ion homeostasis,Q13621
process,kidney development,Q13621
component,extracellular region,P49908
component,extracellular space,P49908
component,extracellular exosome,P49908
function,selenium binding,P49908
process,response to oxidative stress,P49908
process,growth,P49908
process,post-embryonic development,P49908
process,locomotory behavior,P49908
process,brain development,P49908
process,selenium compound metabolic process,P49908
process,sexual reproduction,P49908
component,cytosol,P49638
component,late endosome,P49638
function,transporter activity,P49638
function,vitamin E binding,P49638
function,"phosphatidylinositol-4,5-bisphosphate binding",P49638
function,"phosphatidylinositol-3,4-bisphosphate binding",P49638
process,transport,P49638
process,embryonic placenta development,P49638
process,vitamin transport,P49638
process,intermembrane transport,P49638
process,intracellular pH reduction,P49638
process,lipid metabolic process,P49638
process,negative regulation of cell death,P49638
process,response to toxic substance,P49638
process,negative regulation of establishment of blood-brain barrier,P49638
process,response to nutrient,P49638
process,vitamin E metabolic process,P49638
process,response to pH,P49638
component,intracellular,Q9UDX3
component,integral component of membrane,Q9UDX3
function,transporter activity,Q9UDX3
function,lipid binding,Q9UDX3
component,cytoplasm,O76054
component,nucleus,O76054
component,integral component of membrane,O76054
component,cytosol,O76054
component,extracellular exosome,O76054
function,transporter activity,O76054
function,vitamin E binding,O76054
function,"transferase activity, transferring alkyl or aryl (other than methyl) groups",O76054
function,phospholipid binding,O76054
function,enzyme activator activity,O76054
process,"transcription, DNA-templated",O76054
process,positive regulation of cholesterol biosynthetic process,O76054
process,"positive regulation of transcription, DNA-templated",O76054
process,regulation of cholesterol biosynthetic process,O76054
component,intracellular,Q9UDX4
component,integral component of membrane,Q9UDX4
component,extracellular exosome,Q9UDX4
function,transporter activity,Q9UDX4
function,lipid binding,Q9UDX4
component,plasma membrane,Q8WTV0
component,cell surface,Q8WTV0
component,integral component of membrane,Q8WTV0
component,extracellular exosome,Q8WTV0
component,endocytic vesicle membrane,Q8WTV0
component,intracellular membrane-bounded organelle,Q8WTV0
component,lysosomal membrane,Q8WTV0
component,caveola,Q8WTV0
function,high-density lipoprotein particle receptor activity,Q8WTV0
function,transporter activity,Q8WTV0
function,apolipoprotein A-I binding,Q8WTV0
function,lipopolysaccharide binding,Q8WTV0
function,apolipoprotein binding,Q8WTV0
function,lipopolysaccharide receptor activity,Q8WTV0
function,low-density lipoprotein particle binding,Q8WTV0
function,phosphatidylserine binding,Q8WTV0
function,virus receptor activity,Q8WTV0
function,1-phosphatidylinositol binding,Q8WTV0
process,lipopolysaccharide transport,Q8WTV0
process,triglyceride homeostasis,Q8WTV0
process,cell adhesion,Q8WTV0
process,lipopolysaccharide-mediated signaling pathway,Q8WTV0
process,low-density lipoprotein particle clearance,Q8WTV0
process,cholesterol efflux,Q8WTV0
process,phospholipid transport,Q8WTV0
process,cholesterol homeostasis,Q8WTV0
process,positive regulation of cholesterol storage,Q8WTV0
process,lipoprotein metabolic process,Q8WTV0
process,positive regulation of endothelial cell migration,Q8WTV0
process,small molecule metabolic process,Q8WTV0
process,reverse cholesterol transport,Q8WTV0
process,adhesion of symbiont to host,Q8WTV0
process,positive regulation of nitric-oxide synthase activity,Q8WTV0
process,vitamin transmembrane transport,Q8WTV0
process,cholesterol import,Q8WTV0
process,receptor-mediated endocytosis,Q8WTV0
process,positive regulation of triglyceride biosynthetic process,Q8WTV0
process,detection of lipopolysaccharide,Q8WTV0
process,recognition of apoptotic cell,Q8WTV0
process,high-density lipoprotein particle clearance,Q8WTV0
process,wound healing,Q8WTV0
process,regulation of phagocytosis,Q8WTV0
process,high-density lipoprotein particle remodeling,Q8WTV0
process,regulation of phosphatidylcholine catabolic process,Q8WTV0
component,membrane,P08183
component,plasma membrane,P08183
component,cell surface,P08183
component,integral component of membrane,P08183
component,extracellular exosome,P08183
function,transporter activity,P08183
function,ATP binding,P08183
function,xenobiotic-transporting ATPase activity,P08183
function,"ATPase activity, coupled to transmembrane movement of substances",P08183
process,transmembrane transport,P08183
process,transport,P08183
process,drug transmembrane transport,P08183
process,G2/M transition of mitotic cell cycle,P08183
process,response to drug,P08183
process,stem cell proliferation,P08183
process,small molecule metabolic process,P08183
component,cytoplasm,Q96NT5
component,plasma membrane,Q96NT5
component,cell surface,Q96NT5
component,integral component of membrane,Q96NT5
component,apical plasma membrane,Q96NT5
component,brush border membrane,Q96NT5
function,folic acid transporter activity,Q96NT5
function,folic acid binding,Q96NT5
function,hydrogen ion transmembrane transporter activity,Q96NT5
function,methotrexate transporter activity,Q96NT5
process,methotrexate transport,Q96NT5
process,folic acid transport,Q96NT5
process,folic acid metabolic process,Q96NT5
process,hydrogen ion transmembrane transport,Q96NT5
process,cellular iron ion homeostasis,Q96NT5
process,small molecule metabolic process,Q96NT5
process,transmembrane transport,Q96NT5
process,vitamin metabolic process,Q96NT5
process,folic acid import into cell,Q96NT5
process,water-soluble vitamin metabolic process,Q96NT5
process,heme transport,Q96NT5
process,intestinal folate absorption,Q96NT5
component,plasma membrane,P41440
component,integral component of plasma membrane,P41440
component,basolateral plasma membrane,P41440
component,apical plasma membrane,P41440
function,folic acid binding,P41440
function,reduced folate carrier activity,P41440
function,methotrexate transporter activity,P41440
function,folic acid transporter activity,P41440
process,folic acid transport,P41440
process,folic acid metabolic process,P41440
process,small molecule metabolic process,P41440
process,methotrexate transport,P41440
process,reduced folate transmembrane transport,P41440
process,transmembrane transport,P41440
process,vitamin metabolic process,P41440
process,water-soluble vitamin metabolic process,P41440
component,membrane,Q8WUM9
component,plasma membrane,Q8WUM9
component,integral component of plasma membrane,Q8WUM9
function,inorganic phosphate transmembrane transporter activity,Q8WUM9
function,signal transducer activity,Q8WUM9
function,high-affinity inorganic phosphate,Q8WUM9
function,receptor activity,Q8WUM9
function,sodium,Q8WUM9
process,transport,Q8WUM9
process,phosphate-containing compound metabolic process,Q8WUM9
process,ion transport,Q8WUM9
process,phosphate ion transmembrane transport,Q8WUM9
process,signal transduction,Q8WUM9
process,transmembrane transport,Q8WUM9
process,positive regulation of I-kappaB kinase/NF-kappaB signaling,Q8WUM9
component,membrane,Q08357
component,plasma membrane,Q08357
component,extracellular exosome,Q08357
component,integral component of plasma membrane,Q08357
function,receptor activity,Q08357
function,sodium,Q08357
function,virus receptor activity,Q08357
function,sodium-dependent phosphate transmembrane transporter activity,Q08357
function,inorganic phosphate transmembrane transporter activity,Q08357
process,transport,Q08357
process,ion transport,Q08357
component,cytoplasm,Q06495
component,membrane raft,Q06495
component,plasma membrane,Q06495
component,endosome,Q06495
component,cell surface,Q06495
component,apical plasma membrane,Q06495
component,vesicle,Q06495
component,brush border membrane,Q06495
component,brush border,Q06495
component,perinuclear region of cytoplasm,Q06495
component,integral component of plasma membrane,Q06495
function,sodium-dependent phosphate transmembrane transporter activity,Q06495
function,protein homodimerization activity,Q06495
function,PDZ domain binding,Q06495
function,sodium,Q06495
function,protein complex binding,Q06495
process,ossification,Q06495
process,response to magnesium ion,Q06495
process,kidney development,Q06495
process,positive regulation of phosphate transmembrane transport,Q06495
process,protein homooligomerization,Q06495
process,response to drug,Q06495
process,cellular response to parathyroid hormone stimulus,Q06495
process,positive regulation of sodium-dependent phosphate transport,Q06495
process,response to mercury ion,Q06495
process,cellular phosphate ion homeostasis,Q06495
process,tricarboxylic acid metabolic process,Q06495
process,response to lead ion,Q06495
process,phosphate ion transport,Q06495
process,phosphate ion homeostasis,Q06495
process,glycoprotein metabolic process,Q06495
process,cellular response to staurosporine,Q06495
process,cellular response to metal ion,Q06495
process,positive regulation of membrane potential,Q06495
process,arsenate ion transmembrane transport,Q06495
process,response to cadmium ion,Q06495
process,response to potassium ion,Q06495
process,dentinogenesis,Q06495
process,response to vitamin A,Q06495
process,response to thyroid hormone,Q06495
process,response to estradiol,Q06495
process,gentamycin metabolic process,Q06495
process,response to growth hormone,Q06495
process,cellular protein metabolic process,Q06495
process,indole metabolic process,Q06495
component,cytoplasm,O95436
component,plasma membrane,O95436
component,brush border,O95436
component,vesicle,O95436
component,integral component of membrane,O95436
component,integral component of plasma membrane,O95436
component,apical plasma membrane,O95436
component,brush border membrane,O95436
function,phosphate ion binding,O95436
function,sodium ion binding,O95436
function,sodium-dependent phosphate transmembrane transporter activity,O95436
function,sodium,O95436
process,cellular phosphate ion homeostasis,O95436
process,in utero embryonic development,O95436
process,phosphate ion transport,O95436
process,cellular protein metabolic process,O95436
process,response to estrogen,O95436
component,cytoplasm,Q8N130
component,plasma membrane,Q8N130
component,vesicle,Q8N130
component,integral component of membrane,Q8N130
component,apical plasma membrane,Q8N130
component,brush border membrane,Q8N130
component,brush border,Q8N130
function,sodium,Q8N130
function,sodium-dependent phosphate transmembrane transporter activity,Q8N130
process,phosphate ion transport,Q8N130
process,sodium ion transport,Q8N130
process,cellular phosphate ion homeostasis,Q8N130
component,plasma membrane,Q9H1D0
component,extracellular exosome,Q9H1D0
component,integral component of plasma membrane,Q9H1D0
function,calmodulin binding,Q9H1D0
function,calcium channel activity,Q9H1D0
process,calcium ion transport,Q9H1D0
process,transmembrane transport,Q9H1D0
process,ion transmembrane transport,Q9H1D0
process,calcium ion transmembrane transport,Q9H1D0
process,regulation of calcium ion-dependent exocytosis,Q9H1D0
component,mitochondrion,P32418
component,intercalated disc,P32418
component,sarcolemma,P32418
component,microtubule,P32418
component,T-tubule,P32418
component,dendritic spine,P32418
component,Z disc,P32418
component,basolateral plasma membrane,P32418
component,plasma membrane,P32418
component,dendritic shaft,P32418
component,cytosol,P32418
component,integral component of plasma membrane,P32418
function,calcium,P32418
function,calcium ion binding,P32418
function,ankyrin binding,P32418
function,ion channel binding,P32418
function,cytoskeletal protein binding,P32418
process,relaxation of cardiac muscle,P32418
process,cellular response to caffeine,P32418
process,regulation of cardiac muscle contraction by calcium ion signaling,P32418
process,response to nutrient,P32418
process,sodium ion transmembrane transport,P32418
process,calcium ion transport into cytosol,P32418
process,positive regulation of the force of heart contraction,P32418
process,ion transport,P32418
process,positive regulation of bone mineralization,P32418
process,transmembrane transport,P32418
process,embryonic placenta development,P32418
process,muscle contraction,P32418
process,sodium ion export,P32418
process,response to hydrogen peroxide,P32418
process,heart morphogenesis,P32418
process,blood coagulation,P32418
process,cellular response to reactive oxygen species,P32418
process,post-embryonic development,P32418
process,regulation of the force of heart contraction,P32418
process,regulation of sodium ion transport,P32418
process,calcium ion export,P32418
process,response to muscle stretch,P32418
process,embryonic heart tube development,P32418
process,cytosolic calcium ion transport,P32418
process,response to ATP,P32418
process,response to drug,P32418
process,cell communication by electrical coupling involved in cardiac conduction,P32418
process,regulation of cell communication by electrical coupling,P32418
process,response to glucose,P32418
process,calcium ion transmembrane transport,P32418
process,cardiac muscle contraction,P32418
process,calcium ion homeostasis,P32418
process,relaxation of smooth muscle,P32418
process,cellular response to cAMP,P32418
process,response to immobilization stress,P32418
process,cardiac muscle cell development,P32418
process,membrane depolarization during cardiac muscle cell action potential,P32418
process,sodium ion import,P32418
process,negative regulation of cytosolic calcium ion concentration,P32418
process,muscle fiber development,P32418
process,positive regulation of fibroblast migration,P32418
process,regulation of heart rate,P32418
process,vascular smooth muscle contraction,P32418
process,cellular sodium ion homeostasis,P32418
process,telencephalon development,P32418
process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,P32418
process,cellular response to hypoxia,P32418
process,calcium ion import,P32418
component,plasma membrane,Q9NQA5
component,integral component of plasma membrane,Q9NQA5
component,apical plasma membrane,Q9NQA5
function,calcium channel activity,Q9NQA5
process,calcium ion transport,Q9NQA5
process,transmembrane transport,Q9NQA5
process,protein tetramerization,Q9NQA5
process,ion transmembrane transport,Q9NQA5
process,calcium ion transmembrane transport,Q9NQA5
component,terminal cisterna,P21817
component,junctional membrane complex,P21817
component,cytoplasm,P21817
component,sarcoplasmic reticulum membrane,P21817
component,T-tubule,P21817
component,I band,P21817
component,plasma membrane,P21817
component,sarcoplasmic reticulum,P21817
component,junctional sarcoplasmic reticulum membrane,P21817
component,cytosol,P21817
component,smooth endoplasmic reticulum,P21817
component,extracellular exosome,P21817
component,cell cortex,P21817
component,integral component of plasma membrane,P21817
function,calmodulin binding,P21817
function,voltage-gated calcium channel activity,P21817
function,ryanodine-sensitive calcium-release channel activity,P21817
function,calcium-release channel activity,P21817
function,calcium channel activity,P21817
process,ion transmembrane transport,P21817
process,skin development,P21817
process,response to hypoxia,P21817
process,outflow tract morphogenesis,P21817
process,cytosolic calcium ion homeostasis,P21817
process,calcium ion transport,P21817
process,muscle contraction,P21817
process,response to caffeine,P21817
process,cellular response to caffeine,P21817
process,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,P21817
process,skeletal muscle fiber development,P21817
process,release of sequestered calcium ion into cytosol,P21817
process,ossification involved in bone maturation,P21817
process,transmembrane transport,P21817
component,Z disc,Q92736
component,extracellular exosome,Q92736
component,calcium channel complex,Q92736
component,membrane,Q92736
component,protein complex,Q92736
component,junctional sarcoplasmic reticulum membrane,Q92736
component,plasma membrane,Q92736
component,sarcoplasmic reticulum,Q92736
component,smooth endoplasmic reticulum,Q92736
component,cytosol,Q92736
component,sarcoplasmic reticulum membrane,Q92736
function,calmodulin binding,Q92736
function,ion channel binding,Q92736
function,identical protein binding,Q92736
function,calcium ion binding,Q92736
function,calcium-induced calcium release activity,Q92736
function,calcium-release channel activity,Q92736
function,intracellular ligand-gated calcium channel activity,Q92736
function,protein kinase A regulatory subunit binding,Q92736
function,ryanodine-sensitive calcium-release channel activity,Q92736
function,suramin binding,Q92736
function,calcium channel activity,Q92736
function,enzyme binding,Q92736
function,protein kinase A catalytic subunit binding,Q92736
process,establishment of protein localization to endoplasmic reticulum,Q92736
process,calcium ion transport into cytosol,Q92736
process,positive regulation of sequestering of calcium ion,Q92736
process,left ventricular cardiac muscle tissue morphogenesis,Q92736
process,release of sequestered calcium ion into cytosol,Q92736
process,positive regulation of the force of heart contraction,Q92736
process,calcium ion transport,Q92736
process,transmembrane transport,Q92736
process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,Q92736
process,cardiac muscle contraction,Q92736
process,regulation of cardiac muscle contraction,Q92736
process,Purkinje myocyte to ventricular cardiac muscle cell signaling,Q92736
process,positive regulation of calcium-transporting ATPase activity,Q92736
process,regulation of heart rate,Q92736
process,canonical Wnt signaling pathway,Q92736
process,regulation of atrial cardiac muscle cell action potential,Q92736
process,ion transmembrane transport,Q92736
process,ventricular cardiac muscle cell action potential,Q92736
process,cell communication by electrical coupling involved in cardiac conduction,Q92736
process,regulation of AV node cell action potential,Q92736
process,response to hypoxia,Q92736
process,BMP signaling pathway,Q92736
process,calcium-mediated signaling using intracellular calcium source,Q92736
process,regulation of cardiac muscle contraction by calcium ion signaling,Q92736
process,response to muscle stretch,Q92736
process,embryonic heart tube morphogenesis,Q92736
process,cardiac muscle hypertrophy,Q92736
process,regulation of SA node cell action potential,Q92736
process,cytosolic calcium ion homeostasis,Q92736
process,response to muscle activity,Q92736
process,regulation of ventricular cardiac muscle cell action potential,Q92736
process,calcium-mediated signaling,Q92736
process,response to caffeine,Q92736
process,detection of calcium ion,Q92736
process,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,Q92736
process,cellular calcium ion homeostasis,Q92736
process,cellular response to caffeine,Q92736
process,response to redox state,Q92736
process,sarcoplasmic reticulum calcium ion transport,Q92736
process,positive regulation of heart rate,Q92736
process,cellular response to epinephrine stimulus,Q92736
process,type B pancreatic cell apoptotic process,Q92736
component,calcium channel complex,Q9P0L9
component,cell surface,Q9P0L9
component,membrane,Q9P0L9
component,integral component of membrane,Q9P0L9
component,non-motile cilium,Q9P0L9
component,intracellular membrane-bounded organelle,Q9P0L9
component,endoplasmic reticulum,Q9P0L9
component,plasma membrane,Q9P0L9
component,ciliary membrane,Q9P0L9
component,receptor complex,Q9P0L9
function,calcium activated cation channel activity,Q9P0L9
function,cation channel activity,Q9P0L9
function,alpha-actinin binding,Q9P0L9
function,sodium channel activity,Q9P0L9
function,identical protein binding,Q9P0L9
function,calcium ion binding,Q9P0L9
function,muscle alpha-actinin binding,Q9P0L9
function,sour taste receptor activity,Q9P0L9
function,calcium-activated potassium channel activity,Q9P0L9
function,calcium channel activity,Q9P0L9
function,cytoskeletal protein binding,Q9P0L9
process,cation transport,Q9P0L9
process,cellular response to acidic pH,Q9P0L9
process,sodium ion transmembrane transport,Q9P0L9
process,smoothened signaling pathway,Q9P0L9
process,potassium ion transmembrane transport,Q9P0L9
process,detection of chemical stimulus involved in sensory perception of sour taste,Q9P0L9
process,detection of mechanical stimulus,Q9P0L9
process,protein homotrimerization,Q9P0L9
process,sensory perception of sour taste,Q9P0L9
component,integral component of membrane,Q15413
component,sarcoplasmic reticulum membrane,Q15413
component,cytosol,Q15413
component,perinuclear region of cytoplasm,Q15413
component,junctional membrane complex,Q15413
function,calcium ion binding,Q15413
function,ryanodine-sensitive calcium-release channel activity,Q15413
function,calcium-induced calcium release activity,Q15413
function,calcium-release channel activity,Q15413
process,calcium ion transport,Q15413
process,cellular response to calcium ion,Q15413
process,negative regulation of cytosolic calcium ion concentration,Q15413
process,striated muscle contraction,Q15413
process,transmembrane transport,Q15413
process,cellular response to caffeine,Q15413
process,ion transmembrane transport,Q15413
process,cellular response to magnesium ion,Q15413
process,protein homotetramerization,Q15413
process,calcium ion transmembrane transport,Q15413
process,cellular response to ATP,Q15413
component,plasma membrane,Q7Z443
component,cation channel complex,Q7Z443
component,receptor complex,Q7Z443
component,cell surface,Q7Z443
component,extracellular exosome,Q7Z443
function,calcium channel activity,Q7Z443
function,carbohydrate binding,Q7Z443
process,cation transport,Q7Z443
process,detection of mechanical stimulus,Q7Z443
process,kidney development,Q7Z443
process,sensory perception of sour taste,Q7Z443
process,cellular response to acidic pH,Q7Z443
process,detection of chemical stimulus involved in sensory perception of sour taste,Q7Z443
component,plasma membrane,Q8NEC5
component,CatSper complex,Q8NEC5
component,motile cilium,Q8NEC5
function,high voltage-gated calcium channel activity,Q8NEC5
function,calcium activated cation channel activity,Q8NEC5
process,multicellular organism development,Q8NEC5
process,fusion of sperm to egg plasma membrane,Q8NEC5
process,cell differentiation,Q8NEC5
process,flagellated sperm motility,Q8NEC5
process,regulation of calcium ion transport,Q8NEC5
process,regulation of cilium beat frequency involved in ciliary motility,Q8NEC5
process,membrane depolarization during action potential,Q8NEC5
process,spermatogenesis,Q8NEC5
process,response to progesterone,Q8NEC5
process,sperm-egg recognition,Q8NEC5
component,cytoplasm,Q13936
component,voltage-gated calcium channel complex,Q13936
component,plasma membrane,Q13936
